customer_id,order_id,purchase_date,product_category,product_name,quantity,unit_price,discount_given,sales_amount,customer_tier,city,payment_method
C1040,O46393,2026-05-19,Home Decor,Lamp,3,7792,16,19635.84,Gold,Chennai,Credit Card
C1588,O30992,2026-03-05,Groceries,Rice,1,2184,27,1594.32,Platinum,Delhi,Credit Card
C1672,O89684,2026-05-02,Groceries,Bread,3,2017,6,5687.94,Gold,Chennai,Net Banking
C1495,O59138,2025-08-29,Groceries,Milk,5,1638,5,7780.5,Silver,Mumbai,Debit Card
C1597,O90421,2026-05-22,Home Decor,Wall Art,2,3412,2,6687.52,Silver,Bangalore,Net Banking
C1393,O76509,2025-09-06,Electronics,Smartphone,4,60900,22,190008.0,Platinum,Chennai,Net Banking
C1714,O66699,2025-09-07,Electronics,Laptop,5,20160,12,88704.0,Platinum,Hyderabad,UPI
C1212,O47958,2025-06-19,Groceries,Bread,2,1830,21,2891.4,Silver,Pune,UPI
C1410,O21332,2025-09-09,Electronics,Smartphone,4,15487,8,56992.16,Silver,Hyderabad,UPI
C1965,O82097,2025-11-27,Home Decor,Lamp,5,1614,20,6456.0,Gold,Hyderabad,UPI
C1691,O22634,2026-04-24,Sports,Cricket Bat,1,10044,17,8336.52,Platinum,Pune,Net Banking
C1237,O40951,2026-02-03,Beauty,Perfume,3,7324,0,21972.0,Gold,Mumbai,Debit Card
C1577,O35377,2026-02-27,Home Decor,Wall Art,2,9320,27,13607.2,Silver,Hyderabad,Credit Card
C1342,O32599,2025-11-23,Groceries,Bread,5,612,6,2876.4,Silver,Chennai,UPI
C1532,O99344,2025-06-24,Beauty,Perfume,2,6028,16,10127.04,Gold,Hyderabad,UPI
C1691,O94215,2026-01-17,Electronics,Smartphone,2,68850,16,115668.0,Platinum,Delhi,UPI
C1060,O56313,2025-06-10,Groceries,Bread,2,1976,22,3082.56,Silver,Hyderabad,Wallet
C1664,O54962,2025-09-20,Sports,Cricket Bat,3,6520,19,15843.6,Platinum,Pune,Debit Card
C1195,O61912,2026-04-30,Home Decor,Carpet,1,14296,27,10436.08,Platinum,Hyderabad,Debit Card
C1858,O77400,2026-05-11,Home Decor,Carpet,4,13606,23,41906.48,Platinum,Mumbai,Net Banking
C1912,O24553,2025-10-26,Beauty,Face Wash,4,2791,24,8484.64,Silver,Pune,UPI
C1964,O35700,2026-01-31,Electronics,Smart Watch,2,22483,20,35972.8,Gold,Mumbai,Credit Card
C1063,O83449,2026-01-10,Fashion,T-Shirt,4,5152,2,20195.84,Gold,Delhi,Net Banking
C1470,O98137,2025-08-01,Beauty,Shampoo,5,1242,22,4843.8,Platinum,Delhi,Net Banking
C1420,O92136,2026-05-20,Beauty,Moisturizer,2,954,9,1736.28,Silver,Chennai,Net Banking
C1344,O81329,2025-08-14,Beauty,Shampoo,5,501,11,2229.45,Gold,Delhi,Wallet
C1946,O91461,2025-07-31,Home Decor,Curtains,2,12090,14,20794.8,Platinum,Chennai,Credit Card
C1652,O29640,2025-07-18,Home Decor,Curtains,4,6342,5,24099.6,Gold,Bangalore,Debit Card
C1177,O73042,2026-05-07,Groceries,Rice,1,1022,19,827.82,Platinum,Hyderabad,Net Banking
C1063,O78053,2026-02-24,Electronics,Laptop,2,52804,23,81318.16,Platinum,Bangalore,UPI
C1590,O24145,2025-08-21,Electronics,Smartphone,5,24923,28,89722.8,Silver,Bangalore,UPI
C1219,O41783,2026-02-06,Beauty,Moisturizer,1,8798,23,6774.46,Platinum,Pune,Debit Card
C1327,O20991,2025-07-14,Groceries,Milk,5,722,23,2779.7,Silver,Chennai,Wallet
C1616,O94651,2025-07-03,Home Decor,Wall Art,3,14190,17,35333.1,Gold,Chennai,Debit Card
C1510,O62705,2026-01-10,Sports,Yoga Mat,4,6087,15,20695.8,Gold,Chennai,Wallet
C1240,O68786,2026-01-24,Home Decor,Curtains,3,2454,10,6625.8,Platinum,Delhi,Debit Card
C1107,O56500,2026-02-17,Home Decor,Curtains,5,19962,13,86834.7,Platinum,Pune,Debit Card
C1492,O51120,2025-11-14,Fashion,T-Shirt,4,1708,5,6490.4,Platinum,Bangalore,Credit Card
C1876,O52265,2025-09-22,Beauty,Moisturizer,4,7468,5,28378.4,Gold,Pune,Credit Card
C1795,O33667,2025-12-12,Sports,Yoga Mat,5,1724,22,6723.6,Platinum,Pune,Debit Card
C1897,O90977,2026-03-10,Home Decor,Curtains,5,4066,11,18093.7,Platinum,Mumbai,Net Banking
C1481,O18402,2026-01-29,Beauty,Moisturizer,3,6999,12,18477.36,Gold,Hyderabad,Wallet
C1961,O38680,2026-04-02,Groceries,Milk,5,2332,16,9794.4,Platinum,Bangalore,Wallet
C1380,O81820,2025-11-06,Electronics,Smart Watch,4,20367,15,69247.8,Silver,Bangalore,Credit Card
C1057,O12254,2025-11-05,Electronics,Smartphone,3,84166,2,247448.04,Platinum,Bangalore,UPI
C1732,O28950,2025-08-02,Sports,Dumbbells,2,1593,5,3026.7,Gold,Mumbai,UPI
C1843,O65993,2026-04-17,Groceries,Eggs,5,1338,13,5820.3,Silver,Delhi,UPI
C1091,O58135,2026-06-01,Electronics,Headphones,1,34872,23,26851.44,Platinum,Delhi,Debit Card
C1359,O94003,2025-09-03,Fashion,T-Shirt,1,7462,21,5894.98,Gold,Chennai,UPI
C1822,O58627,2026-04-06,Home Decor,Curtains,5,9818,22,38290.2,Platinum,Chennai,Credit Card
C1056,O73730,2026-01-28,Home Decor,Lamp,5,9937,22,38754.3,Silver,Mumbai,Net Banking
C1704,O32416,2026-05-22,Fashion,Shoes,4,4916,17,16321.12,Platinum,Delhi,Credit Card
C1908,O37254,2025-08-06,Groceries,Eggs,5,1497,10,6736.5,Silver,Hyderabad,Credit Card
C1499,O27958,2025-11-25,Beauty,Shampoo,3,8512,29,18130.56,Platinum,Hyderabad,Credit Card
C1146,O99635,2026-03-09,Fashion,T-Shirt,2,8346,29,11851.32,Platinum,Mumbai,Credit Card
C1032,O92066,2025-07-25,Groceries,Eggs,2,1856,8,3415.04,Platinum,Bangalore,UPI
C1979,O97767,2026-02-01,Fashion,Jacket,2,5526,6,10388.88,Platinum,Mumbai,Net Banking
C1738,O67131,2026-03-01,Electronics,Headphones,4,20684,10,74462.4,Platinum,Hyderabad,Credit Card
C1944,O61998,2025-09-09,Fashion,Jacket,2,6828,2,13382.88,Platinum,Bangalore,Net Banking
C1554,O32505,2025-11-03,Fashion,Shoes,2,8046,16,13517.28,Platinum,Bangalore,Debit Card
C1974,O42985,2026-03-13,Home Decor,Carpet,4,3609,12,12703.68,Silver,Bangalore,UPI
C1886,O40190,2026-04-20,Electronics,Headphones,3,42686,21,101165.82,Silver,Pune,Net Banking
C1608,O11648,2026-05-31,Beauty,Shampoo,3,961,12,2537.04,Silver,Pune,Debit Card
C1696,O97220,2026-05-25,Fashion,T-Shirt,1,6546,10,5891.4,Platinum,Delhi,Debit Card
C1930,O20575,2025-09-20,Fashion,T-Shirt,3,2026,0,6078.0,Silver,Chennai,Net Banking
C1601,O76331,2026-04-26,Fashion,Shoes,5,7946,22,30989.4,Platinum,Delhi,Net Banking
C1613,O65633,2025-09-17,Home Decor,Carpet,5,15930,2,78057.0,Platinum,Hyderabad,UPI
C1572,O66268,2025-09-28,Home Decor,Lamp,3,2376,1,7056.72,Gold,Chennai,Debit Card
C1859,O54123,2025-08-09,Fashion,Jacket,5,8708,20,34832.0,Platinum,Delhi,Credit Card
C1039,O98443,2025-11-09,Fashion,Jeans,5,5056,26,18707.2,Gold,Bangalore,Net Banking
C1496,O74042,2026-02-08,Home Decor,Lamp,5,16020,5,76095.0,Platinum,Mumbai,Wallet
C1790,O20386,2025-10-23,Home Decor,Lamp,2,7217,24,10969.84,Silver,Chennai,Net Banking
C1043,O13138,2025-08-09,Sports,Football,4,13326,22,41577.12,Platinum,Delhi,Debit Card
C1022,O32541,2025-07-02,Sports,Football,1,4132,25,3099.0,Silver,Pune,Net Banking
C1515,O68184,2025-11-08,Beauty,Perfume,2,2315,27,3379.9,Silver,Bangalore,UPI
C1826,O21528,2026-05-12,Sports,Dumbbells,1,1450,2,1421.0,Silver,Mumbai,UPI
C1119,O59375,2025-12-25,Electronics,Headphones,4,45005,7,167418.6,Silver,Chennai,Credit Card
C1313,O72475,2025-11-12,Sports,Football,5,4398,23,16932.3,Silver,Mumbai,Wallet
C1780,O69784,2026-05-25,Fashion,Shoes,1,2213,16,1858.92,Silver,Hyderabad,Credit Card
C1513,O47756,2026-01-17,Electronics,Smartphone,2,54004,9,98287.28,Platinum,Delhi,Net Banking
C1610,O75751,2025-09-28,Fashion,Jacket,4,7162,5,27215.6,Platinum,Bangalore,Credit Card
C1203,O15112,2025-07-10,Groceries,Milk,2,3400,9,6188.0,Platinum,Bangalore,UPI
C1047,O35643,2025-08-08,Home Decor,Wall Art,3,19236,25,43281.0,Platinum,Delhi,Credit Card
C1931,O70010,2025-11-04,Sports,Yoga Mat,4,6181,23,19037.48,Gold,Bangalore,Net Banking
C1497,O48207,2025-06-29,Electronics,Headphones,1,64318,21,50811.22,Platinum,Hyderabad,Wallet
C1968,O54099,2025-08-12,Fashion,T-Shirt,2,5272,15,8962.4,Gold,Chennai,UPI
C1480,O42672,2025-09-20,Groceries,Bread,5,195,18,799.5,Gold,Chennai,Net Banking
C1745,O69911,2025-12-16,Sports,Cricket Bat,5,15004,27,54764.6,Platinum,Bangalore,UPI
C1250,O39463,2025-06-14,Fashion,Jacket,4,5319,23,16382.52,Gold,Bangalore,Net Banking
C1513,O67984,2025-12-16,Fashion,T-Shirt,3,6478,2,19045.32,Platinum,Pune,Credit Card
C1787,O87570,2025-09-18,Home Decor,Lamp,3,7372,18,18135.12,Gold,Hyderabad,Wallet
C1648,O63122,2025-08-25,Beauty,Perfume,5,8014,20,32056.0,Platinum,Hyderabad,Credit Card
C1844,O10818,2026-02-06,Beauty,Perfume,3,2680,13,6994.8,Silver,Hyderabad,Debit Card
C1205,O23238,2025-10-27,Fashion,Jacket,5,2296,17,9528.4,Platinum,Pune,Debit Card
C1324,O46112,2026-04-17,Groceries,Rice,2,2779,22,4335.24,Gold,Mumbai,Credit Card
C1294,O96212,2025-08-15,Sports,Cricket Bat,2,7781,18,12760.84,Silver,Mumbai,Wallet
C1286,O59666,2025-06-25,Beauty,Perfume,5,2066,16,8677.2,Platinum,Bangalore,Net Banking
C1813,O27840,2026-03-08,Beauty,Face Wash,3,2665,1,7915.05,Gold,Delhi,UPI
C1745,O62451,2025-12-16,Groceries,Eggs,3,583,23,1346.73,Silver,Delhi,UPI
C1091,O30851,2026-03-01,Groceries,Bread,1,1333,16,1119.72,Gold,Delhi,Credit Card
C1558,O87852,2025-09-29,Sports,Dumbbells,3,6338,8,17492.88,Silver,Hyderabad,Credit Card
C1953,O26954,2025-11-16,Sports,Football,2,14376,14,24726.72,Platinum,Hyderabad,Wallet
C1155,O20511,2026-03-31,Sports,Dumbbells,4,12138,9,44182.32,Platinum,Mumbai,UPI
C1497,O43415,2026-02-09,Beauty,Perfume,2,2246,13,3908.04,Platinum,Pune,Wallet
C1096,O51389,2026-04-26,Sports,Dumbbells,4,7650,17,25398.0,Platinum,Delhi,Credit Card
C1003,O31373,2026-04-25,Groceries,Eggs,1,2130,18,1746.6,Gold,Delhi,UPI
C1284,O91556,2025-10-19,Home Decor,Curtains,1,12696,16,10664.64,Gold,Pune,Debit Card
C1622,O16750,2026-05-22,Groceries,Rice,4,423,26,1252.08,Gold,Hyderabad,Wallet
C1852,O79059,2025-07-21,Fashion,Jeans,3,4544,0,13632.0,Platinum,Mumbai,UPI
C1461,O56109,2025-10-31,Groceries,Rice,3,2338,3,6803.58,Gold,Pune,Net Banking
C1849,O92007,2025-12-16,Groceries,Bread,1,681,2,667.38,Gold,Chennai,Wallet
C1999,O54500,2025-07-30,Electronics,Smartphone,1,16468,19,13339.08,Gold,Bangalore,Wallet
C1078,O20108,2025-06-11,Electronics,Laptop,3,27084,26,60126.48,Silver,Mumbai,Credit Card
C1238,O90308,2026-05-26,Beauty,Shampoo,4,8206,7,30526.32,Platinum,Bangalore,Wallet
C1590,O85520,2026-02-14,Groceries,Milk,3,1708,7,4765.32,Gold,Chennai,Credit Card
C1113,O81718,2026-04-07,Beauty,Perfume,5,2683,12,11805.2,Silver,Mumbai,Wallet
C1838,O10819,2025-11-17,Beauty,Perfume,4,1708,2,6695.36,Platinum,Mumbai,Debit Card
C1645,O66963,2026-03-24,Fashion,Shoes,2,3057,28,4402.08,Gold,Hyderabad,Credit Card
C1350,O37998,2025-06-25,Sports,Cricket Bat,2,7085,14,12186.2,Silver,Hyderabad,Wallet
C1108,O89871,2025-11-22,Groceries,Milk,5,1827,1,9043.65,Silver,Chennai,Wallet
C1808,O15426,2026-01-13,Beauty,Perfume,4,4002,4,15367.68,Gold,Hyderabad,Net Banking
C1815,O59208,2026-04-18,Groceries,Rice,4,1300,4,4992.0,Silver,Pune,Debit Card
C1075,O20704,2026-01-16,Sports,Football,4,911,25,2733.0,Silver,Hyderabad,Wallet
C1671,O42982,2026-01-27,Electronics,Smartphone,5,77834,14,334686.2,Platinum,Bangalore,UPI
C1771,O71860,2026-06-02,Sports,Yoga Mat,5,4136,8,19025.6,Silver,Chennai,Debit Card
C1492,O42784,2025-06-29,Electronics,Headphones,1,8586,14,7383.96,Silver,Hyderabad,Credit Card
C1592,O45849,2026-04-12,Home Decor,Lamp,3,8929,20,21429.6,Silver,Chennai,Wallet
C1615,O56665,2025-10-14,Sports,Cricket Bat,2,3259,3,6322.46,Silver,Chennai,Credit Card
C1185,O62214,2026-03-25,Beauty,Moisturizer,1,1196,11,1064.44,Silver,Delhi,Credit Card
C1696,O54065,2025-07-10,Groceries,Eggs,1,1946,5,1848.7,Silver,Delhi,Wallet
C1837,O59645,2025-09-20,Groceries,Rice,1,2228,0,2228.0,Platinum,Chennai,Net Banking
C1127,O62386,2025-10-25,Groceries,Eggs,4,420,24,1276.8,Platinum,Hyderabad,Debit Card
C1127,O26839,2026-03-22,Sports,Yoga Mat,3,667,19,1620.81,Silver,Bangalore,Debit Card
C1026,O20698,2025-08-20,Electronics,Smartphone,3,13570,19,32975.1,Gold,Chennai,Wallet
C1048,O35739,2025-11-05,Beauty,Moisturizer,5,4508,8,20736.8,Platinum,Mumbai,UPI
C1933,O49965,2026-06-01,Electronics,Headphones,3,23496,30,49341.6,Silver,Delhi,Credit Card
C1745,O84905,2025-06-19,Electronics,Laptop,5,8304,18,34046.4,Silver,Chennai,Net Banking
C1556,O89675,2025-12-07,Groceries,Eggs,5,3138,12,13807.2,Platinum,Mumbai,UPI
C1112,O11140,2026-05-22,Electronics,Smartphone,4,7785,25,23355.0,Silver,Chennai,Credit Card
C1736,O78133,2025-08-17,Sports,Yoga Mat,4,4759,18,15609.52,Gold,Pune,Debit Card
C1812,O83471,2025-11-15,Sports,Dumbbells,2,13396,8,24648.64,Platinum,Bangalore,Net Banking
C1635,O67537,2025-06-25,Home Decor,Lamp,1,7610,2,7457.8,Silver,Hyderabad,Credit Card
C1472,O56810,2026-05-29,Home Decor,Carpet,4,8440,3,32747.2,Gold,Chennai,Wallet
C1270,O84457,2025-12-09,Home Decor,Lamp,2,11353,15,19300.1,Gold,Pune,Credit Card
C1778,O68808,2025-07-07,Groceries,Milk,4,381,24,1158.24,Silver,Mumbai,Debit Card
C1714,O42265,2025-07-12,Electronics,Headphones,2,34310,17,56954.6,Platinum,Delhi,Credit Card
C1982,O15844,2025-07-15,Fashion,Shoes,3,4514,11,12052.38,Silver,Delhi,Net Banking
C1013,O68821,2025-09-13,Fashion,Jeans,4,7070,12,24886.4,Platinum,Chennai,Debit Card
C1496,O87898,2025-10-11,Home Decor,Wall Art,2,6531,8,12017.04,Silver,Hyderabad,UPI
C1533,O80974,2025-07-25,Fashion,Jacket,5,2980,19,12069.0,Gold,Hyderabad,Net Banking
C1443,O12038,2025-08-07,Sports,Yoga Mat,4,10413,28,29989.44,Gold,Pune,Wallet
C1008,O56659,2025-06-29,Fashion,T-Shirt,4,4960,12,17459.2,Gold,Bangalore,Wallet
C1121,O55861,2026-01-04,Electronics,Laptop,2,54322,21,85828.76,Gold,Chennai,Net Banking
C1672,O25294,2026-05-27,Electronics,Headphones,4,31080,2,121833.6,Platinum,Mumbai,Net Banking
C1543,O89473,2025-06-22,Sports,Dumbbells,4,10630,3,41244.4,Platinum,Chennai,UPI
C1361,O47759,2025-07-13,Beauty,Face Wash,5,3206,23,12343.1,Platinum,Hyderabad,Debit Card
C1453,O37559,2025-07-28,Groceries,Eggs,3,2830,2,8320.2,Gold,Chennai,Wallet
C1404,O93988,2026-05-07,Beauty,Perfume,1,6658,14,5725.88,Gold,Mumbai,Debit Card
C1315,O83262,2025-08-04,Electronics,Smart Watch,2,6520,16,10953.6,Silver,Bangalore,Credit Card
C1380,O58042,2025-10-19,Home Decor,Wall Art,5,9632,12,42380.8,Platinum,Hyderabad,Net Banking
C1635,O38306,2025-06-28,Electronics,Smart Watch,2,29670,2,58153.2,Gold,Bangalore,UPI
C1001,O22987,2025-07-12,Home Decor,Lamp,2,10683,12,18802.08,Gold,Bangalore,Credit Card
C1337,O31906,2025-06-27,Groceries,Milk,3,2577,27,5643.63,Gold,Bangalore,Debit Card
C1245,O52728,2025-12-03,Groceries,Rice,3,490,18,1205.4,Silver,Delhi,Net Banking
C1165,O67518,2026-02-04,Fashion,Jeans,1,2942,24,2235.92,Silver,Chennai,Wallet
C1949,O27527,2025-12-05,Groceries,Eggs,5,363,12,1597.2,Gold,Bangalore,UPI
C1602,O72163,2026-01-14,Electronics,Laptop,1,39657,28,28553.04,Gold,Hyderabad,Net Banking
C1197,O10272,2025-10-14,Groceries,Rice,1,1538,2,1507.24,Silver,Bangalore,Debit Card
C1626,O99968,2026-05-25,Groceries,Bread,3,737,4,2122.56,Silver,Hyderabad,Wallet
C1343,O34556,2025-09-04,Groceries,Rice,5,392,12,1724.8,Platinum,Bangalore,Credit Card
C1132,O41088,2026-04-30,Home Decor,Curtains,4,6435,24,19562.4,Gold,Hyderabad,UPI
C1795,O22157,2026-03-10,Beauty,Shampoo,2,6114,3,11861.16,Platinum,Mumbai,Credit Card
C1015,O62382,2025-10-08,Fashion,Jacket,1,5079,21,4012.41,Gold,Bangalore,Wallet
C1819,O81049,2025-08-15,Sports,Cricket Bat,3,5015,9,13690.95,Silver,Delhi,Net Banking
C1549,O99135,2025-08-17,Groceries,Eggs,3,576,9,1572.48,Platinum,Chennai,Wallet
C1276,O13198,2026-03-24,Groceries,Milk,3,456,25,1026.0,Gold,Chennai,Debit Card
C1482,O14306,2025-10-26,Groceries,Bread,1,756,8,695.52,Platinum,Pune,Wallet
C1016,O12548,2025-06-14,Home Decor,Wall Art,5,4402,14,18928.6,Silver,Bangalore,UPI
C1089,O35202,2025-09-19,Fashion,T-Shirt,5,6546,3,31748.1,Gold,Chennai,Net Banking
C1668,O91526,2025-12-28,Sports,Football,1,8750,19,7087.5,Platinum,Pune,Debit Card
C1636,O24440,2025-06-25,Sports,Dumbbells,5,7858,18,32217.8,Silver,Hyderabad,Debit Card
C1270,O79748,2026-01-23,Groceries,Milk,1,2858,0,2858.0,Platinum,Chennai,Net Banking
C1312,O63777,2026-02-24,Electronics,Smartphone,5,63094,0,315470.0,Platinum,Hyderabad,Net Banking
C1761,O82418,2025-09-30,Home Decor,Curtains,4,10963,10,39466.8,Gold,Delhi,Debit Card
C1107,O59122,2025-07-31,Beauty,Face Wash,2,6544,19,10601.28,Platinum,Chennai,UPI
C1261,O77869,2026-04-05,Groceries,Eggs,3,2974,9,8119.02,Platinum,Mumbai,Debit Card
C1774,O47976,2026-04-20,Sports,Yoga Mat,4,2053,3,7965.64,Gold,Mumbai,UPI
C1319,O80528,2026-02-11,Beauty,Perfume,2,917,5,1742.3,Silver,Bangalore,Credit Card
C1315,O83837,2026-04-04,Electronics,Headphones,5,57373,8,263915.8,Gold,Hyderabad,Wallet
C1190,O15586,2025-08-14,Groceries,Rice,2,1818,27,2654.28,Gold,Hyderabad,Debit Card
C1377,O97443,2026-03-28,Home Decor,Curtains,1,14294,27,10434.62,Platinum,Mumbai,Wallet
C1841,O49862,2025-10-10,Fashion,Jacket,1,4876,27,3559.48,Platinum,Pune,Net Banking
C1915,O95019,2026-03-17,Fashion,Jacket,1,3132,29,2223.72,Silver,Delhi,UPI
C1627,O42610,2026-01-10,Sports,Football,5,3940,15,16745.0,Gold,Chennai,Debit Card
C1189,O34074,2025-10-09,Sports,Cricket Bat,3,3148,9,8594.04,Platinum,Mumbai,Wallet
C1402,O19319,2025-06-20,Electronics,Smartphone,5,41133,28,148078.8,Silver,Chennai,Debit Card
C1509,O74333,2026-01-01,Beauty,Moisturizer,2,8112,25,12168.0,Platinum,Mumbai,Debit Card
C1199,O75145,2026-03-14,Groceries,Rice,1,174,6,163.56,Gold,Chennai,UPI
C1439,O72307,2025-06-27,Beauty,Perfume,1,6806,8,6261.52,Platinum,Mumbai,Net Banking
C1164,O19434,2025-06-21,Sports,Yoga Mat,1,5976,19,4840.56,Silver,Hyderabad,Debit Card
C1339,O93514,2025-11-18,Home Decor,Lamp,5,10490,19,42484.5,Platinum,Pune,Wallet
C1261,O75044,2026-01-09,Beauty,Face Wash,5,6312,23,24301.2,Gold,Chennai,Debit Card
C1811,O76639,2025-06-15,Groceries,Eggs,3,596,29,1269.48,Silver,Mumbai,Wallet
C1034,O13636,2026-04-12,Fashion,Jeans,1,3305,20,2644.0,Silver,Bangalore,Net Banking
C1631,O58723,2026-03-09,Fashion,Jacket,4,4495,9,16361.8,Silver,Bangalore,Wallet
C1629,O78083,2026-02-04,Electronics,Headphones,4,5427,22,16932.24,Silver,Mumbai,UPI
C1727,O84251,2026-04-16,Fashion,Jeans,1,1339,10,1205.1,Gold,Chennai,Wallet
C1743,O14323,2025-07-02,Groceries,Bread,5,1281,28,4611.6,Gold,Delhi,UPI
C1007,O72587,2026-03-31,Electronics,Smartphone,4,22460,4,86246.4,Silver,Bangalore,Net Banking
C1014,O65483,2026-06-04,Groceries,Rice,3,2970,24,6771.6,Platinum,Delhi,Wallet
C1654,O95913,2025-09-22,Sports,Football,2,2017,17,3348.22,Silver,Mumbai,Debit Card
C1773,O88472,2026-05-13,Fashion,Jeans,4,3670,13,12771.6,Platinum,Mumbai,Wallet
C1348,O65661,2026-05-24,Sports,Cricket Bat,2,3146,11,5599.88,Platinum,Delhi,Net Banking
C1796,O93970,2026-02-09,Beauty,Face Wash,3,627,21,1485.99,Gold,Pune,Net Banking
C1667,O43973,2025-06-16,Electronics,Laptop,3,97036,5,276552.6,Platinum,Mumbai,UPI
C1783,O46852,2025-11-21,Fashion,Shoes,2,6439,22,10044.84,Gold,Bangalore,Debit Card
C1766,O71423,2025-07-14,Fashion,Jacket,5,1868,30,6538.0,Silver,Mumbai,Credit Card
C1089,O90637,2025-09-28,Home Decor,Lamp,4,2010,17,6673.2,Silver,Hyderabad,Debit Card
C1591,O25585,2026-03-23,Sports,Yoga Mat,2,2095,2,4106.2,Silver,Bangalore,Credit Card
C1900,O86880,2025-09-10,Electronics,Smartphone,2,19606,1,38819.88,Silver,Delhi,Credit Card
C1044,O70017,2025-07-05,Sports,Dumbbells,1,523,28,376.56,Silver,Mumbai,Credit Card
C1853,O77227,2025-08-29,Home Decor,Lamp,2,8389,15,14261.3,Gold,Delhi,Credit Card
C1070,O93603,2026-02-11,Electronics,Smartphone,2,7462,29,10596.04,Silver,Delhi,Net Banking
C1600,O41237,2025-11-12,Groceries,Bread,3,490,26,1087.8,Silver,Delhi,Credit Card
C1365,O60572,2026-05-03,Electronics,Smartphone,5,76968,29,273236.4,Platinum,Chennai,UPI
C1280,O24058,2026-01-22,Beauty,Moisturizer,3,6276,23,14497.56,Gold,Pune,Credit Card
C1840,O75061,2025-06-24,Home Decor,Wall Art,3,12033,3,35016.03,Gold,Delhi,Debit Card
C1156,O86652,2025-07-01,Electronics,Headphones,5,80672,22,314620.8,Platinum,Bangalore,UPI
C1668,O40425,2025-06-10,Electronics,Headphones,4,30098,28,86682.24,Silver,Hyderabad,Debit Card
C1489,O17533,2025-12-07,Beauty,Moisturizer,3,1743,16,4392.36,Silver,Delhi,Credit Card
C1660,O57294,2026-04-16,Electronics,Smartphone,4,19734,6,74199.84,Silver,Delhi,Debit Card
C1020,O36195,2026-05-20,Groceries,Bread,5,157,12,690.8,Silver,Delhi,Debit Card
C1842,O20909,2025-12-12,Home Decor,Carpet,5,11871,26,43922.7,Gold,Delhi,Debit Card
C1566,O28422,2026-01-16,Fashion,Jacket,5,1552,13,6751.2,Platinum,Hyderabad,Net Banking
C1184,O87403,2025-09-25,Groceries,Milk,4,241,30,674.8,Silver,Mumbai,Credit Card
C1647,O69934,2026-06-02,Beauty,Face Wash,2,3053,30,4274.2,Silver,Hyderabad,Net Banking
C1104,O93212,2025-12-28,Sports,Yoga Mat,3,13462,1,39982.14,Platinum,Bangalore,Credit Card
C1672,O53197,2026-03-18,Groceries,Bread,2,858,5,1630.2,Platinum,Hyderabad,Debit Card
C1355,O66687,2026-03-08,Groceries,Bread,4,1338,28,3853.44,Silver,Hyderabad,Debit Card
C1932,O87265,2025-07-20,Groceries,Bread,2,3156,0,6312.0,Platinum,Mumbai,Credit Card
C1124,O58967,2026-05-04,Fashion,Jeans,3,6288,4,18109.44,Platinum,Hyderabad,Debit Card
C1406,O57556,2025-11-02,Beauty,Face Wash,2,5172,25,7758.0,Platinum,Hyderabad,Credit Card
C1303,O49400,2026-03-13,Groceries,Bread,1,1781,27,1300.13,Silver,Delhi,Credit Card
C1803,O89572,2025-10-10,Fashion,T-Shirt,4,1525,11,5429.0,Silver,Hyderabad,Credit Card
C1107,O80314,2026-04-20,Fashion,T-Shirt,3,1677,1,4980.69,Gold,Chennai,Wallet
C1403,O16130,2026-03-01,Sports,Yoga Mat,3,3553,8,9806.28,Gold,Mumbai,Wallet
C1522,O75275,2025-07-25,Beauty,Perfume,1,6680,7,6212.4,Platinum,Delhi,Credit Card
C1906,O79500,2025-11-22,Groceries,Bread,3,313,16,788.76,Silver,Hyderabad,UPI
C1109,O42375,2025-06-19,Beauty,Shampoo,1,786,30,550.2,Platinum,Bangalore,UPI
C1776,O45028,2026-05-22,Beauty,Moisturizer,4,2824,21,8923.84,Silver,Pune,Net Banking
C1914,O89378,2025-06-14,Home Decor,Wall Art,2,5208,8,9582.72,Platinum,Chennai,Wallet
C1093,O19138,2025-08-23,Fashion,Jeans,1,5929,5,5632.55,Gold,Chennai,UPI
C2000,O21232,2026-04-05,Sports,Dumbbells,3,7282,18,17913.72,Gold,Chennai,UPI
C1636,O18235,2026-01-28,Groceries,Eggs,3,1643,25,3696.75,Silver,Hyderabad,UPI
C1278,O61319,2026-05-20,Electronics,Laptop,4,44839,3,173975.32,Silver,Bangalore,Net Banking
C1917,O15089,2025-08-07,Fashion,Shoes,2,1541,22,2403.96,Silver,Delhi,Net Banking
C1547,O78887,2025-07-11,Fashion,Shoes,4,7329,29,20814.36,Gold,Pune,Credit Card
C1175,O88777,2025-10-07,Home Decor,Curtains,3,5311,22,12427.74,Gold,Pune,Net Banking
C1310,O13286,2026-02-19,Home Decor,Wall Art,1,3531,29,2507.01,Gold,Bangalore,Wallet
C1885,O67120,2025-07-15,Home Decor,Lamp,4,11698,19,37901.52,Platinum,Bangalore,UPI
C1294,O59438,2026-04-17,Sports,Cricket Bat,4,3122,3,12113.36,Platinum,Pune,Credit Card
C1109,O75454,2026-02-24,Fashion,Shoes,5,9358,13,40707.3,Platinum,Mumbai,UPI
C1837,O61556,2025-07-14,Beauty,Moisturizer,1,8622,9,7846.02,Platinum,Bangalore,Debit Card
C1316,O52597,2025-10-20,Sports,Yoga Mat,5,9770,8,44942.0,Platinum,Pune,Net Banking
